training_seed,id,family,description,op,joint_zero_based,joint_one_based,episode_count,kinematic_success_count,kinematic_success_rate,rotation_only_success_count,desired_revolutions_mean,desired_revolutions_sample_sd,direction_fraction_mean,direction_fraction_sample_sd,forward_body_lengths_mean,forward_body_lengths_sample_sd,mean_abs_k1,mean_abs_k2,mean_torque_boundary_saturation_fraction,wall_seconds
9205,J08_ONLY,single_joint_retention,Retain only J08; disable both learned channels at the other joints,joint_only,7,8,20,0,0.0,0,1.1577257089292256e-05,0.00024133232825686814,0.48382423891247417,0.27683397430068984,-5.1225297306403046e-05,0.00015624522519427724,16.384071801155805,4.403611532859505,6.250000000000001e-05,26.94135870000173
9205,J01_K1_OFF,joint_k1_ablation,Disable only learned K1 at J01,joint_k1_off,0,1,20,20,1.0,20,1.7816824238219513,0.38490453999817886,0.871253114426031,0.0647135944783756,3.1676501488566844,0.6802793644643779,179.93996762830764,55.64846511999612,0.7880875,27.003402500005905
9205,J02_K1_OFF,joint_k1_ablation,Disable only learned K1 at J02,joint_k1_off,1,2,20,1,0.05,1,0.39429213782824113,0.43289898526026044,0.5756643358625032,0.09492831478720913,0.5251858779037498,0.5923429281515947,155.1636972659081,58.068297826356726,0.73825625,26.871229900003527
9205,J03_K1_OFF,joint_k1_ablation,Disable only learned K1 at J03,joint_k1_off,2,3,20,0,0.0,0,0.16471231286239935,0.2739008125240098,0.5169299787461714,0.07336416420427645,0.42553808977511565,0.3577440995913615,171.86846626307818,42.06526493690443,0.68696875,27.25129780000134
9205,J04_K1_OFF,joint_k1_ablation,Disable only learned K1 at J04,joint_k1_off,3,4,20,16,0.8,16,1.6372758408112056,0.628902091285467,0.8570861541081388,0.04623047906316232,1.9336621820412243,0.7103727618386838,154.016478372924,60.0275551408832,0.7404187499999999,27.162954700004775
9205,J05_K1_OFF,joint_k1_ablation,Disable only learned K1 at J05,joint_k1_off,4,5,20,19,0.95,19,1.514032399781861,0.2833032219568257,0.8439379231661934,0.04435986288946676,2.8529099384248284,0.46757478853149737,182.69611250599846,57.46189350209431,0.82574375,27.25300490000518
9205,J06_K1_OFF,joint_k1_ablation,Disable only learned K1 at J06,joint_k1_off,5,6,20,0,0.0,0,0.0057579473827839775,0.27758507410166977,0.510830363905787,0.070545341409602,0.02620814497798421,0.3755287037087686,172.89018081165847,63.60189159377944,0.7330125,26.879646400004276
9205,J07_K1_OFF,joint_k1_ablation,Disable only learned K1 at J07,joint_k1_off,6,7,20,15,0.75,15,1.0793284964338972,0.2939449044946582,0.7896261556943208,0.07013640683720788,1.797332048453502,0.5119476264126426,176.43648976577444,55.3652063165116,0.79514375,25.935104899996077
9205,J08_K1_OFF,joint_k1_ablation,Disable only learned K1 at J08,joint_k1_off,7,8,20,17,0.85,17,1.3865536074172866,0.49806844059157424,0.8380245922834394,0.11146672537308278,2.2978389572923685,0.9497082786562319,185.0342412192747,55.33770669612568,0.8019875000000001,25.91737049999938
9205,J01_K2_OFF,joint_k2_ablation,Disable only learned K2 at J01,joint_k2_off,0,1,20,0,0.0,0,0.20817899381399427,0.15859589933995358,0.5683053908908665,0.04378209867083947,0.43609862750643213,0.4344388635380436,193.1537891381793,46.491019106339664,0.7878000000000001,27.535077499996987
9205,J02_K2_OFF,joint_k2_ablation,Disable only learned K2 at J02,joint_k2_off,1,2,20,11,0.55,11,1.0067169212946483,0.37996760036305083,0.7552577626339824,0.08089882418270218,2.207149010147339,0.8604954387912219,198.37200721612197,53.973145566445304,0.8292624999999999,25.27945020000334
9205,J03_K2_OFF,joint_k2_ablation,Disable only learned K2 at J03,joint_k2_off,2,3,20,20,1.0,20,1.7833410436991062,0.23826794130406254,0.850848533628783,0.03801472902680918,2.889242859528885,0.4241326308224521,201.1680151243508,45.355739174017216,0.8593812499999999,27.054265500002657
9205,J04_K2_OFF,joint_k2_ablation,Disable only learned K2 at J04,joint_k2_off,3,4,20,19,0.95,19,1.5137383434596934,0.24709996825998728,0.865203022043436,0.039472826963957985,2.7871375265291802,0.5650193420809716,200.467731767036,56.49440640019718,0.84999375,26.146377400000347
9205,J05_K2_OFF,joint_k2_ablation,Disable only learned K2 at J05,joint_k2_off,4,5,20,20,1.0,20,1.6789518380993909,0.21517375029075878,0.8593164686282236,0.028987298785631093,3.2158933414153936,0.399142032843734,201.39632735084746,48.14680791207822,0.8494562499999999,26.48702030000277
9205,J06_K2_OFF,joint_k2_ablation,Disable only learned K2 at J06,joint_k2_off,5,6,20,20,1.0,20,1.5741144532245455,0.23399059293851446,0.8490850763447446,0.04468168612757677,3.0920186167232027,0.4659906849448374,199.88798437224702,46.308697799348735,0.8862125000000001,26.6386363000056
9205,J07_K2_OFF,joint_k2_ablation,Disable only learned K2 at J07,joint_k2_off,6,7,20,20,1.0,20,1.7070779749836256,0.13216539730389443,0.86787024743714,0.03216624049415719,2.8443755489613034,0.49047634431848725,200.6049189200625,55.84502520417328,0.84454375,25.781721599996672
9205,J08_K2_OFF,joint_k2_ablation,Disable only learned K2 at J08,joint_k2_off,7,8,20,20,1.0,20,1.551407696374351,0.26920812433107194,0.848150546473818,0.04693239742420265,2.6171805084279876,0.4595462189302776,201.29962643424048,52.42088531789604,0.8855562500000002,26.862850199991954
