configuration_id,paper_label,formal_run,internal_training_seed,checkpoint_batch,reset_seed,success_lenient_rotation_span,success_secondary_strict_common_kinematic,scaled_signed_horizontal_progress_x100,forward_displacement,forward_body_lengths,best_fit_rotation_range_degrees,max_rotation_excursion_degrees,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,torque_saturation_fraction_pre_step,mean_abs_active_torque_pre_step,mean_abs_k1,mean_abs_k2
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264102,False,False,-0.00044393885880709136,-0.004439388588070914,-0.0004936696633672783,0.30392009461358277,0.30392009461358277,0.0004716750612523186,-0.0004716750612523186,0.0,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264103,False,False,-0.0023725025542080335,-0.023725025542080336,-0.0026325916545967823,2.620623452182236,2.620623452182236,-0.1008767470011243,0.1008767470011243,0.425531914893617,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264104,False,False,-0.004084179038181901,-0.04084179038181901,-0.00453338952203141,7.014495868952263,7.014495868952263,-1.7336356635138714,1.7336356635138714,0.5972222222222222,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264105,False,False,0.0018588529154658306,0.018588529154658306,0.0020637519316225534,1.9380814290255641,1.9380814290255641,0.36201125827758035,-0.36201125827758035,0.6774193548387096,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264106,False,False,-0.0033319637924432823,-0.03331963792443282,-0.003709964798605077,4.4909043488160565,4.4909043488160565,-0.906927596323207,0.906927596323207,0.6698113207547169,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264107,False,False,0.004384424053132535,0.04384424053132535,0.004867941934742349,8.177282201538832,8.177282201538832,0.9360619180503377,-0.9360619180503377,0.4713375796178344,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264108,False,False,0.004225714304484428,0.04225714304484429,0.004687628142918116,10.191240627532528,10.191240627532528,1.1895000395134347,-1.1895000395134347,0.4720496894409938,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264109,False,False,-0.001927571184933191,-0.01927571184933191,-0.0021413834909556847,3.8943106730130976,3.8943106730130976,-0.9586217310888699,0.9586217310888699,0.6451612903225806,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264110,False,False,-0.004338937441352753,-0.043389374413527526,-0.00481536621623293,4.669364353266065,4.669364353266065,-0.07247556957484347,0.07247556957484347,0.5964912280701754,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264111,False,False,-0.0031679161358624695,-0.0316791613586247,-0.003524360659637872,1.8821824812414538,1.8821824812414538,0.1261828930474798,-0.1261828930474798,0.425,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264112,False,False,0.003295212315861135,0.032952123158611346,0.003663069830984544,5.9866227829241145,5.9866227829241145,1.2863434175304438,-1.2863434175304438,0.3880597014925373,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264113,False,False,-0.0020442526787519404,-0.0204425267875194,-0.002268414360094034,2.6847605520868885,2.6847605520868885,-0.6957023741337358,0.6957023741337358,0.47058823529411764,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264114,False,False,0.0046318153326865286,0.046318153326865286,0.0051611224288731,9.078698828457869,9.078698828457869,2.5493303391241127,-2.5493303391241127,0.42592592592592593,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264115,False,False,0.0033633916405960917,0.03363391640596092,0.003733212045816254,7.164667799130009,7.164667799130009,1.1497120771982097,-1.1497120771982097,0.4295774647887324,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264116,False,False,0.004332369088660921,0.0433236908866092,0.004811988178345314,6.549021130980628,6.549021130980628,0.6194399032346826,-0.6194399032346826,0.43661971830985913,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264117,False,False,-0.0021284261718392374,-0.021284261718392372,-0.002366502425272012,3.0168877321220595,3.0168877321220595,-0.27122995871508493,0.27122995871508493,0.546875,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264118,False,False,-0.003359851781278844,-0.03359851781278844,-0.003725285133227973,6.6736515155069185,6.6736515155069185,-1.014131665635674,1.014131665635674,0.574468085106383,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264119,False,False,-6.647065863944479e-05,-0.0006647065863944479,-7.38483903233747e-05,0.6003086534108507,0.6003086534108507,-0.03263546804462392,0.03263546804462392,0.0,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,1,9202,1500,20264120,False,False,-0.0017838999209925544,-0.017838999209925543,-0.001983651882075186,4.370664683535743,4.370664683535743,-1.252644915668743,1.252644915668743,0.6568627450980392,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264101,False,False,-0.0062895925343036665,-0.06289592534303667,-0.006984520027769197,1.1942614868822305,1.1942614868822305,0.03935570752217196,-0.03935570752217196,0.0,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264102,False,False,0.031877698628231886,0.3187769862823188,0.03544869397783703,5.693080590596032,5.693080590596032,-0.2519478475432634,0.2519478475432634,0.5402298850574713,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264103,False,False,0.016719805747270586,0.16719805747270589,0.018552739173525155,4.622097909178466,4.622097909178466,-0.06788040508458838,0.06788040508458838,0.4857142857142857,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264104,False,False,0.021630806205794217,0.21630806205794217,0.02400993425843837,4.8108075248777755,4.8108075248777755,-0.11738643036765296,0.11738643036765296,0.5,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264105,False,False,-0.026766880266368396,-0.267668802663684,-0.029717359772590796,5.178553634932716,5.178553634932716,0.2423593130678083,-0.2423593130678083,0.5342465753424658,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264106,False,False,0.03284077323973179,0.3284077323973179,0.03656645758117149,5.679245989142145,5.679245989142145,-0.31262594523448706,0.31262594523448706,0.5476190476190477,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264107,False,False,0.02668918162584305,0.2668918162584305,0.029632486471643082,5.085656033124379,5.085656033124379,-0.42903539074986274,0.42903539074986274,0.5211267605633803,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264108,False,False,0.12963654207531364,1.2963654207531363,0.14380714340719525,23.352208667278525,23.352208667278525,3.7112895785683224,-3.7112895785683224,0.5,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264109,False,False,-0.019335270654410125,-0.19335270654410125,-0.021480000166089232,4.619168234176493,4.619168234176493,0.18983565630816387,-0.18983565630816387,0.5205479452054794,0.0,8.999992370605469,,
HPR_DTH_PS,HPR-DTH-PS,2,9203,1500,20264110,False,False,-0.007174998822156341,-0.07174998822156342,-0.007962835923937858,1.7732275210145907,1.7732275210145907,0.2038404928146015,-0.2038404928146015,0.7142857142857143,0.0,8.999992370605469,,
